,시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,시군구,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,위도,경도
157,B10,서울특별시교육청,7010809,서울전자고등학교,Seoul Electronics High School,고등학교,서울특별시,서초구,서울특별시교육청,공립,6761,서울특별시 서초구 과천대로 852-23,(방배동),02-6011-4100,http://e-seoul.sen.hs.kr,남여공학,02-597-9693,특성화고,N,전문계,,전기,주간,19940105,19940506,37.4694909673091,126.988245947982
158,B10,서울특별시교육청,7010086,서울체육고등학교,Seoul Physical Education High School,고등학교,서울특별시,송파구,서울특별시교육청,공립,5541,서울특별시 송파구 강동대로 232,/ 서울체육고등학교 (방이동),02-2140-9801,http://seoul-ph.sen.hs.kr,남여공학,02-2203-9803,특목고,N,일반계,체육계열,전기,주간,19710320,19710320,37.5223303821085,127.129822552593
159,B10,서울특별시교육청,7011213,서울컨벤션고등학교,SEOUL CONVENTION HIGH SCHOOL,고등학교,서울특별시,강동구,서울특별시교육청,사립,5225,서울특별시 강동구 동남로 964,/ 서울컨벤션고등학교 (고덕동),02-3427-7400,http://seoul-chs.sen.hs.kr,남여공학,02-3427-7711,특성화고,N,전문계,,전기,주간,19611215,19611215,37.5592845614915,127.158215928554
160,B10,서울특별시교육청,7011311,서울항공비즈니스고등학교,SEOUL AERO BUSINESS HIGH SCHOOL,고등학교,서울특별시,강서구,서울특별시교육청,사립,7597,서울특별시 강서구 방화대로34길 13,(방화동),02-2665-5900,http://sab.sen.hs.kr,남여공학,02-2666-0065,특성화고,N,전문계,,전기,주간,19870109,19870605,37.5692177821112,126.817040800626
161,B10,서울특별시교육청,7011491,서일문화예술고등학교,SEOIL CULTURE  ARTS HIGH SCHOOLl,고등학교,서울특별시,종로구,서울특별시교육청,사립,3094,서울특별시 종로구 지봉로17길 49,(창신동),02-763-5863,http://seoil.sen.hs.kr,남여공학,02-765-8573,특성화고,N,전문계,,전기,주간,19661208,19690715,37.5793793625106,127.012792681686
162,B10,서울특별시교육청,7010087,서초고등학교,Seocho High School,고등학교,서울특별시,서초구,서울특별시교육청,공립,6656,서울특별시 서초구 반포대로27길 29,(서초동),02-584-4234,http://seocho.sen.hs.kr,남여공학,02-583-6035,일반고,N,일반계,,후기,주간,19840112,19840418,37.4896116868936,127.005378249754
163,B10,서울특별시교육청,7010088,석관고등학교,SEOKGWAN HIGH SCHOOL,고등학교,서울특별시,성북구,서울특별시교육청,공립,2782,서울특별시 성북구 한천로70길 30,/ 석관고등학교 (석관동),02-958-1000,http://www.seokgwan.hs.kr,남여공학,02-962-5364,일반고,N,일반계,,후기,주간,19821130,19830413,37.6095892871169,127.066717588798
164,B10,서울특별시교육청,7010189,선덕고등학교,Sunduck High School,고등학교,서울특별시,도봉구,서울특별시교육청,사립,1375,서울특별시 도봉구 시루봉로 53,/  선덕고등학교 (쌍문동),02-997-4111,http://sunduck.sen.hs.kr,남,02-994-1797,자율고,N,일반계,,전기,주간,19821003,19830305,37.6562750160952,127.026703057445
165,B10,서울특별시교육청,7010536,선린인터넷고등학교,Sunrin Internet High School,고등학교,서울특별시,용산구,서울특별시교육청,공립,4314,서울특별시 용산구 원효로97길 33-4,(청파동3가),02-713-6211,http://sunrint.sen.hs.kr,남여공학,02-704-0960,특성화고,N,전문계,,전기,주간,18990624,18990624,37.5427698351486,126.966038693159
166,B10,서울특별시교육청,7010984,선사고등학교,SUNSA HIGH SCHOOL,고등학교,서울특별시,강동구,서울특별시교육청,공립,5237,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동),02-426-1749,http://www.sunsa.hs.kr,남여공학,02-426-1748,일반고,N,일반계,,후기,주간,20110301,20110501,37.5563158751807,127.13577562154
167,B10,서울특별시교육청,7010734,선유고등학교,Seonyoo High School,고등학교,서울특별시,영등포구,서울특별시교육청,공립,7209,서울특별시 영등포구 선유로 227,/ 선유고등학교 (양평동4가),02-2069-0036,http://seonyoo.sen.hs.kr,남여공학,02-2069-2626,일반고,N,일반계,,후기,주간,20050105,20050526,37.5339016190568,126.894850696134
168,B10,서울특별시교육청,7011508,선일빅데이터고등학교,SUNIL BIGDATA HIGHSCHOOL,고등학교,서울특별시,은평구,서울특별시교육청,사립,3322,서울특별시 은평구 갈현로29길 27,/ 선일빅데이터고등학교 (갈현동),02-355-5648,https://bigdata.sen.hs.kr/,여,02-354-0935,특성화고,N,전문계,,전기,주간,19850108,19850311,37.6203042094228,126.911993073275
169,B10,서울특별시교육청,7010190,선일여자고등학교,Sunil Girls’ High School,고등학교,서울특별시,은평구,서울특별시교육청,사립,3322,서울특별시 은평구 갈현로29길 27,(갈현동),02-355-6691,http://sunil.sen.hs.kr,여,02-388-1698,일반고,N,일반계,,후기,주간,19711227,19711227,37.6203042094228,126.911993073275
170,B10,서울특별시교육청,7010191,선정고등학교,Sunjung High School,고등학교,서울특별시,은평구,서울특별시교육청,사립,3327,서울특별시 은평구 서오릉로20길 19,/ 선정고등학교 (갈현동),02-3156-1500,http://www.sunjung.hs.kr,남여공학,02-355-2259,일반고,N,일반계,,후기,주간,19500522,19500522,37.6187045126614,126.909031611714
171,B10,서울특별시교육청,7011315,선정국제관광고등학교,Sunjung International Tourism High School,고등학교,서울특별시,은평구,서울특별시교육청,사립,3327,서울특별시 은평구 서오릉로20길 19,/ 선정국제관광고등학교 (갈현동),02-3156-1600,http://sjt.sen.hs.kr,남여공학,02-352-5073,특성화고,N,전문계,,전기,주간,19941005,19500522,37.6187045126614,126.909031611714
172,B10,서울특별시교육청,7010192,선화예술고등학교,Sunhwa Arts High School,고등학교,서울특별시,광진구,서울특별시교육청,사립,4991,서울특별시 광진구 천호대로 664,(능동),02-2204-1303,http://www.sunhwa.org,남여공학,02-458-4582,특목고,N,일반계,예술계열,전기,주간,19741201,19760705,37.5509798002896,127.087095159462
173,B10,서울특별시교육청,7010193,성남고등학교,Sungnam High School,고등학교,서울특별시,동작구,서울특별시교육청,사립,6946,서울특별시 동작구 대방동길 74,/ 성남고등학교 (대방동),02-815-3645,http://www.sungnam.sen.hs.kr,남,02-815-1333,일반고,N,일반계,,후기,주간,19380224,19380425,37.5052815748623,126.926615278225
174,B10,서울특별시교육청,7011179,성덕고등학교,Seongdeok High School,고등학교,서울특별시,강동구,서울특별시교육청,사립,5306,서울특별시 강동구 구천면로 396,(천호동),02-475-4620,http://ssd.hs.kr,남여공학,02-3784-6939,일반고,N,일반계,,후기,주간,19761228,19770905,37.5498545397762,127.141541303447
175,B10,서울특별시교육청,7010089,성동고등학교,Sungdong High School,고등학교,서울특별시,중구,서울특별시교육청,공립,4579,서울특별시 중구 퇴계로90길 17,/ 성동고등학교 (신당동),02-2237-2412,http://www.sungdong.hs.kr,남,02-2237-5748,자율고,N,일반계,,후기,주간,19490824,19490824,37.5641621970073,127.022389203196
176,B10,서울특별시교육청,7010737,성동공업고등학교,Seongdong Technical High School,고등학교,서울특별시,중구,서울특별시교육청,공립,4571,서울특별시 중구 다산로 290,(흥인동),070-8685-7600,http://www.sdth.hs.kr,남여공학,02-2234-1950,특성화고,N,전문계,,전기,주간,19440401,19440401,37.5693631529572,127.017281730243
177,﻿B10,서울특별시교육청,7010889,성동글로벌경영고등학교,Seongdong Global Business High School,고등학교,서울특별시,중구,서울특별시교육청,공립,4566,서울특별시 중구 퇴계로 375,(신당동/ 성동글로벌경영고등학교),02-2252-1932,http://sdglobal.sen.hs.kr,여,02-2235-7150,특성화고,N,전문계,,전기,주간,19610303,19610303,37.5658547150955,127.0135246262
178,B10,서울특별시교육청,7010194,성보고등학교,Sungbo High School,고등학교,서울특별시,관악구,서울특별시교육청,사립,8773,서울특별시 관악구 남부순환로156길 39,(신림동/성보고등학교),02-862-8409,http://www.sungbo.hs.kr,남,02-3281-6851,일반고,N,일반계,,후기,주간,19811231,19820531,37.4807283676946,126.920957326353
179,B10,서울특별시교육청,7010886,성수고등학교,Seongsu High School,고등학교,서울특별시,성동구,서울특별시교육청,공립,4768,서울특별시 성동구 서울숲길 18,/ 성수고등학교 (성수동1가),02-6913-3520,http://seongsu.sen.hs.kr,남여공학,02-461-3346,일반고,N,일반계,,후기,주간,20090301,20090301,37.5473418143935,127.038253431317
180,B10,서울특별시교육청,7010288,성수공업고등학교,Seongsu Technical High School,고등학교,서울특별시,성동구,서울특별시교육청,공립,4780,서울특별시 성동구 뚝섬로 365,(성수동2가/성수공업고등학교),02-3409-0944,http://sungsu.sen.hs.kr,남여공학,02-3409-0945,특성화고,N,전문계,,전기,주간,19980301,19980605,37.5405694282104,127.050960207026
181,B10,서울특별시교육청,7010195,성신여자고등학교,Sungshin Girls’ High School,고등학교,서울특별시,성북구,서울특별시교육청,사립,2840,서울특별시 성북구 동소문로26가길 80,(돈암동),02-6930-9100,http://www.sungshin.hs.kr,여,02-924-0540,일반고,N,일반계,,후기,주간,19360428,19360428,37.5942896306119,127.022407171613
182,B10,서울특별시교육청,7010196,성심여자고등학교,Sacred Heart Girls’ High School,고등학교,서울특별시,용산구,서울특별시교육청,사립,4361,서울특별시 용산구 원효로19길 49,/ 성심여자고등학교 (원효로4가),02-702-5501,http://sacredheart.sen.hs.kr,여,02-711-6887,일반고,N,일반계,,후기,주간,19600126,19600401,37.534209370461,126.95459335968
183,B10,서울특별시교육청,7010837,성암국제무역고등학교,Seong-Am International Trade High School,고등학교,서울특별시,강북구,서울특별시교육청,사립,1174,서울특별시 강북구 도봉로29길 52,(미아동/ 성암국제무역고등학교),02-2179-1717,http://seongam.sen.hs.kr,여,02-985-5399,특성화고,N,전문계,,전기,주간,19600219,19601001,37.6204135324231,127.023905892641
184,B10,서울특별시교육청,7011084,세그루패션디자인고등학교,Segeuru Fashion Design High School,고등학교,서울특별시,도봉구,서울특별시교육청,사립,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),02-993-0211,http://sfd.sen.hs.kr,여,02-998-7912,특성화고,N,전문계,,전기,주간,19741227,19740915,37.6562750160952,127.026703057445
185,B10,서울특별시교육청,7010537,세명컴퓨터고등학교,Semyeong Computer High School,고등학교,서울특별시,은평구,서울특별시교육청,사립,3337,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동),02-354-1323,http://www.smc.hs.kr,남여공학,02-388-1381,특성화고,N,전문계,,전기,주간,19740429,19740429,37.6278475739332,126.923545504491
186,B10,서울특별시교육청,7010816,세종과학고등학교,Sejong Science High School,고등학교,서울특별시,구로구,서울특별시교육청,공립,8258,서울특별시 구로구 오리로21길 79,(궁동),02-2060-4133,http://www.sjsh.hs.kr,남여공학,02-2060-4144,특목고,N,일반계,과학계열,전기,주간,20080301,20080415,37.4975693967975,126.827351739435
187,B10,서울특별시교육청,7010764,세현고등학교,Se Hyun High School,고등학교,서울특별시,강서구,서울특별시교육청,공립,7531,서울특별시 강서구 허준로 227,/ 세현고등학교 (가양동),02-3663-1495,http://sehyun.hs.kr,남여공학,02-3663-1056,일반고,N,일반계,,후기,주간,20060301,20060506,37.5604306618095,126.863621128106
188,B10,서울특별시교육청,7010197,세화고등학교,Sehwa High School,고등학교,서울특별시,서초구,서울특별시교육청,사립,6548,서울특별시 서초구 신반포로 56-7,(반포동),02-594-8721,http://www.sehwa.hs.kr,남,02-599-3101,자율고,N,일반계,,전기,주간,19861230,19861230,37.5019964569165,126.994230013893
189,B10,서울특별시교육청,7010198,세화여자고등학교,Sehwa Girls’ High School,고등학교,서울특별시,서초구,서울특별시교육청,사립,6548,서울특별시 서초구 신반포로 56-7,/ 세화여자고등학교 ,02-537-2131,http://www.sehwa-gs.hs.kr,여,02-595-6586,자율고,N,일반계,,전기,주간,19771230,19780303,37.5019964569165,126.994230013893
190,B10,서울특별시교육청,7010199,송곡고등학교,Songgok High School,고등학교,서울특별시,중랑구,서울특별시교육청,사립,2062,서울특별시 중랑구 양원역로 50,(망우동/송곡고등학교),02-435-0660,http://sg.hs.kr,남,02-437-3093,일반고,N,일반계,,후기,주간,19861231,19861231,37.6058454355439,127.106463734951
191,B10,서울특별시교육청,7011085,송곡관광고등학교,Songgok Tourism High School,고등학교,서울특별시,중랑구,서울특별시교육청,사립,2057,서울특별시 중랑구 양원역로 67,(망우동),02-432-1837,http://www.sgi.hs.kr,여,02-433-2183,특성화고,N,전문계,,전기,주간,19970902,19970524,37.6066890425626,127.105145451077
192,B10,서울특별시교육청,7010200,송곡여자고등학교,Songgok Girls’ High School,고등학교,서울특별시,중랑구,서울특별시교육청,사립,2057,서울특별시 중랑구 양원역로 67,(망우동),02-434-4598,http://www.songgok.hs.kr,여,02-438-8508,일반고,N,일반계,,후기,주간,19721231,19730524,37.6066890425626,127.105145451077
193,B10,서울특별시교육청,7010090,수도여자고등학교,Sudo Girls High School,고등학교,서울특별시,동작구,서울특별시교육청,공립,7062,서울특별시 동작구 여의대방로10길 73,/ 수도여자고등학교 (신대방동),02-2102-3506,http://www.sudo-gh.hs.kr,여,02-2102-3529,일반고,N,일반계,,후기,주간,19460610,19460610,37.4928014552579,126.914907105304
194,B10,서울특별시교육청,7010346,수도전기공업고등학교,Sudo Electric Technical High School,고등학교,서울특별시,강남구,서울특별시교육청,사립,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),070-4673-9800,http://www.sudo.hs.kr,남여공학,02-529-6381,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19240301,19240302,37.4849375350333,127.064478665219
195,B10,서울특별시교육청,7010559,수락고등학교,Surak High School,고등학교,서울특별시,노원구,서울특별시교육청,공립,1602,서울특별시 노원구 동일로245길 143,(상계동/수락고등학교),070-8677-2100,http://surak.sen.hs.kr,남여공학,02-935-1460,자율고,N,일반계,,후기,주간,20020301,20020426,37.6829077650293,127.053570991513
196,B10,서울특별시교육청,7010885,수명고등학교,Sumyeong High School,고등학교,서울특별시,강서구,서울특별시교육청,공립,7635,서울특별시 강서구 수명로2길 15,/ 수명고등학교 (내발산동),02-2660-5500,http://www.sumyeong.hs.kr,남여공학,02-2660-5519,일반고,N,일반계,,후기,주간,20090301,20090504,37.5497618629354,126.824766247612
197,B10,서울특별시교육청,7010201,숙명여자고등학교,Sookmyung Girls’ High School,고등학교,서울특별시,강남구,서울특별시교육청,사립,6277,서울특별시 강남구 남부순환로 2807,/ 숙명여자고등학교 (도곡동),02-3462-5011,http://www.sookmyung.hs.kr,여,02-3462-0791,일반고,N,일반계,,후기,주간,19060522,19060522,37.4914753613052,127.052612582715
198,B10,서울특별시교육청,7010202,숭문고등학교,Soongmoon High School,고등학교,서울특별시,마포구,서울특별시교육청,사립,4126,서울특별시 마포구 숭문길 99,(대흥동),02-716-2980,http://soongmoon.sen.hs.kr,남,02-711-2980,자율고,N,일반계,,전기,주간,19460828,19460828,37.5508908073511,126.945768932715
199,B10,서울특별시교육청,7010203,숭실고등학교,Soongsil High School,고등학교,서울특별시,은평구,서울특별시교육청,사립,3445,서울특별시 은평구 은평터널로7길 6,(신사동),02-373-5910,http://www.soongsil.net,남,02-374-7166,일반고,N,일반계,,후기,주간,18971010,18971010,37.5932748232178,126.902403937432
200,B10,서울특별시교육청,7010204,숭의여자고등학교,Soongeui Girls’ High School,고등학교,서울특별시,동작구,서울특별시교육청,사립,6944,서울특별시 동작구 여의대방로36길 79,/ 숭의여자고등학교 (대방동),02-810-7800,http://soongeui.sen.hs.kr,여,02-813-0976,일반고,N,일반계,,후기,주간,19031031,19031031,37.507364139341,126.92924328346
201,B10,서울특별시교육청,7010205,신광여자고등학교,Shinkwang Girls’ High School,고등학교,서울특별시,용산구,서울특별시교육청,사립,4313,서울특별시 용산구 청파로 263,/ 신광여자고등학교 (청파동3가),02-710-6940,http://www.shinkwang.hs.kr,여,02-703-6910,일반고,N,일반계,,후기,주간,19530608,19530608,37.5428998795519,126.969447523164
202,B10,서울특별시교육청,7010983,신도고등학교,SINDO HIGH SCHOOL,고등학교,서울특별시,은평구,서울특별시교육청,공립,3312,서울특별시 은평구 통일로 961,(진관동),02-3157-0021,http://www.sindo.hs.kr,남여공학,02-3157-0035,일반고,N,일반계,,후기,주간,20110301,20110301,37.6291325083008,126.918748608965
203,B10,서울특별시교육청,7010884,신도림고등학교,Shindorim High School,고등학교,서울특별시,구로구,서울특별시교육청,공립,8200,서울특별시 구로구 경인로67길 159,(신도림동/신도림고등학교),02-2068-7979,https://shindorim.sen.hs.kr/,남여공학,02-2068-7622,일반고,N,일반계,,후기,주간,20090301,20090301,37.5140629233737,126.88208378322
204,B10,서울특별시교육청,7010092,신림고등학교,Sillim High School,고등학교,서울특별시,관악구,서울특별시교육청,공립,8772,서울특별시 관악구 문성로 119,/ 신림고등학교 (신림동),02-6219-8300,www.sillim.hs.kr,남여공학,02-869-1466,일반고,N,일반계,,후기,주간,19861217,19870506,37.4792104943499,126.916967177377
205,B10,서울특별시교육청,7010093,신목고등학교,Shinmok High School,고등학교,서울특별시,양천구,서울특별시교육청,공립,8018,서울특별시 양천구 안양천로 739,(신정동/신목고등학교),070-8720-5010,http://shinmok.hs.kr,남여공학,02-2645-5902,일반고,N,일반계,,후기,주간,19861217,19870528,37.512909431854,126.873606945101
206,B10,서울특별시교육청,7010765,신서고등학교,Sinseo High School,고등학교,서울특별시,양천구,서울특별시교육청,공립,8021,서울특별시 양천구 은행정로 42,/ 신서고등학교 (신정동),02-2690-0400,http://sinseo.sen.hs.kr,남여공학,02-2690-2227,일반고,N,일반계,,후기,주간,20060105,20060525,37.5239143189255,126.860209579436
207,B10,서울특별시교육청,7010206,신일고등학교,Shin-il High School,고등학교,서울특별시,강북구,서울특별시교육청,사립,1133,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),02-989-4151,http://www.shin-il.hs.kr,남,02-986-9565,자율고,N,일반계,,전기,주간,19661013,19661013,37.627967222367,127.028403050284
208,B10,서울특별시교육청,7011316,신진과학기술고등학교,SHINJIN SCIENCE TECHNOLOGY HIGH SCHOOL,고등학교,서울특별시,은평구,서울특별시교육청,사립,3453,서울특별시 은평구 은평로6길 16,(응암동/학교법인신진학원),02-385-3451,http://shinjin.sen.hs.kr,남여공학,02-383-3481,특성화고,N,전문계,,전기,주간,19700130,19700316,37.59871384669,126.918836393178
209,B10,서울특별시교육청,7010702,신현고등학교,Shinhyeon High School,고등학교,서울특별시,중랑구,서울특별시교육청,공립,2075,서울특별시 중랑구 봉화산로 174,/ 신현고등학교 (상봉동),02-3422-2713,http://shinhyeon.sen.hs.kr,남여공학,02-3422-2716,일반고,N,일반계,,후기,주간,20040301,20040429,37.6052490449627,127.092949934138
210,B10,서울특별시교육청,7010917,압구정고등학교,Apgujeong High School,고등학교,서울특별시,강남구,서울특별시교육청,공립,6003,서울특별시 강남구 압구정로39길 20,/ 압구정고등학교 (압구정동),02-549-0214,http://www.apgujeong.hs.kr/,남여공학,02-515-8610,일반고,N,일반계,,후기,주간,19861217,19870506,37.5311339475008,127.032711640733
211,B10,서울특별시교육청,7010094,양재고등학교,Yangjae High School,고등학교,서울특별시,서초구,서울특별시교육청,공립,6750,서울특별시 서초구 남부순환로346길 9,(서초동/양재고등학교),02-571-4457,http://yangjae.sen.hs.kr,남여공학,02-578-7507,일반고,N,일반계,,후기,주간,19900120,19901123,37.4824216431127,127.032079625373
212,B10,서울특별시교육청,7010208,양정고등학교,Yangchung High School,고등학교,서울특별시,양천구,서울특별시교육청,사립,7985,서울특별시 양천구 안양천로 1039,(목동/양정고등학교),02-2649-7071,http://www.yangchung.hs.kr,남,02-2649-7079,자율고,N,일반계,,전기,주간,19050512,19050512,37.5353922607054,126.887734285049
213,B10,서울특별시교육청,7010209,양천고등학교,Yangcheon High School,고등학교,서울특별시,양천구,서울특별시교육청,사립,8108,서울특별시 양천구 신정로14길 13,(신정동/양천고등학교),02-2605-5996,http://www.yangcheoncschool.net,남,02-2605-5986,일반고,N,일반계,,후기,주간,19840206,19840312,37.5083205987323,126.845202760621
214,B10,서울특별시교육청,7010095,언남고등학교,Eonnam High School,고등학교,서울특별시,서초구,서울특별시교육청,공립,6780,서울 서초구 동산로13길 35,(양재동/언남고등학교),02-575-2680,http://eonnam.sen.hs.kr,남여공학,02-579-7227,일반고,N,일반계,,후기,주간,19860125,19860430,37.4723300184587,127.043005236379
215,B10,서울특별시교육청,7010096,여의도고등학교,Yeouido High School,고등학교,서울특별시,영등포구,서울특별시교육청,공립,7338,서울특별시 영등포구 국제금융로7길 37,/ 여의도고등학교 (여의도동),070-8661-3005,http://yeouido.hs.kr,남,02-782-1279,일반고,N,일반계,,후기,주간,19721229,19730303,37.525051010673,126.934219234109
216,B10,서울특별시교육청,7010097,여의도여자고등학교,Yeouido Girls’High School,고등학교,서울특별시,영등포구,서울특별시교육청,공립,7341,서울특별시 영등포구 국제금융로7가길 13,/ 여의도여자고등학교 (여의도동),02-3780-4400,http://www.yeouido-gh.hs.kr,여,02-3780-4424,일반고,N,일반계,,후기,주간,19840301,19840506,37.5229539211231,126.934857399184
217,B10,서울특별시교육청,7010594,염광고등학교,Yumkwang High School,고등학교,서울특별시,노원구,서울특별시교육청,사립,1874,서울특별시 노원구 월계로45가길 9,(월계동),02-905-4221,http://yumkwang.hs.kr,남여공학,02-994-0122,일반고,N,일반계,,후기,주간,19821019,19830302,37.6302844506448,127.049264552091
218,B10,서울특별시교육청,7010910,염광여자메디텍고등학교,Yumkwang Girls` Meditech High School,고등학교,서울특별시,노원구,서울특별시교육청,사립,1874,서울특별시 노원구 월계로45가길 9,/ 염광여자메디텍고등학교 (월계동),02-994-3104,http://www.ykm.hs.kr,여,02-903-2813,특성화고,N,전문계,,전기,주간,19680301,19680301,37.6302844506448,127.049264552091
219,B10,서울특별시교육청,7010212,영동고등학교,Young Dong High School,고등학교,서울특별시,강남구,서울특별시교육청,사립,6065,서울특별시 강남구 선릉로 742,(청담동/ 영동고등학교),02-542-5071,yd.sen.hs.kr,남,02-542-5075,일반고,N,일반계,,후기,주간,19720418,19730603,37.5213890143821,127.043739258782
220,B10,서울특별시교육청,7010712,영동일고등학교,Youngdongil High School,고등학교,서울특별시,송파구,서울특별시교육청,사립,5555,서울특별시 송파구 석촌호수로 93,/ 영동일고등학교 (잠실동),02-430-6822,http://www.ydi.hs.kr,남여공학,02-430-3595,일반고,N,일반계,,후기,주간,19771230,19780324,37.5099746522433,127.089443727735
221,B10,서울특별시교육청,7010098,영등포고등학교,Youngdeungpo High School,고등학교,서울특별시,동작구,서울특별시교육청,공립,6933,서울특별시 동작구 등용로8길 5,(대방동/영등포고등학교),02-816-8323,http://www.ydp.hs.kr,남,02-824-4370,일반고,N,일반계,,후기,주간,19590313,19590407,37.5080846020876,126.933143484357
222,B10,서울특별시교육청,7010356,영등포공업고등학교,YeongDeungPo Technical High School,고등학교,서울특별시,강서구,서울특별시교육청,사립,7524,서울특별시 강서구 허준로5길 15,(가양동),02-2659-2981,https://younggong.sen.hs.kr ,남,02-2659-2986,특성화고,N,전문계,,전기,주간,19530409,19530409,37.5698356164942,126.850028274704
223,B10,서울특별시교육청,7010099,영등포여자고등학교,Yeongdeungpo Girls’ High School,고등학교,서울특별시,영등포구,서울특별시교육청,공립,7310,서울특별시 영등포구 영등포로62길 13,/ 영등포여자고등학교  (신길동)184-3,02-843-0479,http://ydpg.hs.kr,여,02-831-1114,일반고,N,일반계,,후기,주간,19530331,19530331,37.5153884476796,126.915356313843
224,B10,서울특별시교육청,7010214,영락고등학교,Youngnak High School,고등학교,서울특별시,관악구,서울특별시교육청,사립,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),02-884-1003,https://yrgo.sen.hs.kr/,남여공학,02-884-8741,일반고,N,일반계,,후기,주간,19590409,19550301,37.4765425944329,126.945416385602
225,B10,서울특별시교육청,7011482,영락의료과학고등학교,YOUNGNAK MEDICAL-SCIENCE HIGH SCHOOL,고등학교,서울특별시,관악구,서울특별시교육청,사립,8831,서울특별시 관악구 청룡16길 25,(봉천동/ 서울영락고등학교/ 영락의료과학고등학교),02-884-1004,http://youngnak-c.sen.hs.kr,남여공학,02-876-2708,특성화고,N,전문계,,전기,주간,19520610,19590409,37.4765425944329,126.945416385602
226,B10,서울특별시교육청,7011088,영신간호비즈니스고등학교,YOUNGSHIN NURSING BUSINESSS HIGH SCHOOL,고등학교,서울특별시,노원구,서울특별시교육청,사립,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),02-951-5772,http://youngshin.sen.hs.kr,여,02-3391-9702,특성화고,N,전문계,,전기,주간,19921007,19930508,37.6525485061054,127.08350874514
227,B10,서울특별시교육청,7010100,영신고등학교,YOUNGSHIN HIGH SCHOOL,고등학교,서울특별시,영등포구,서울특별시교육청,공립,7436,서울 영등포구 대방천로14길 18,/ 영신고등학교 (신길동/영신고등학교),02-834-6051,http://www.ysh.or.kr,남여공학,02-831-3539,일반고,N,일반계,,후기,주간,19900120,19910501,37.4981009442437,126.909739022671
228,B10,서울특별시교육청,7010215,영신여자고등학교,Youngshin Girls’ High School,고등학교,서울특별시,노원구,서울특별시교육청,사립,1721,서울특별시 노원구 중계로16나길 13,(중계동/영신여자고등학교),02-930-8455,http://ys.sen.hs.kr,여,02-934-8565,일반고,N,일반계,,후기,주간,19871215,19871215,37.6525485061054,127.08350874514
229,B10,서울특별시교육청,7010216,영일고등학교,Youngil High School,고등학교,서울특별시,강서구,서울특별시교육청,사립,7669,서울특별시 강서구 등촌로51가길 26,/ 영일고등학교 (등촌동),02-2653-8134,http://youngil.hs.kr,남,02-2652-2846,일반고,N,일반계,,후기,주간,19740607,19750515,37.5472872620345,126.86205890011
230,B10,서울특별시교육청,7010217,영파여자고등학교,Youngpa Girls` High School,고등학교,서울특별시,송파구,서울특별시교육청,사립,5529,서울특별시 송파구 올림픽로 565,/ 영파여자고등학교 (풍납동),02-483-8881,http://youngpa.hs.kr,여,02-488-2358,일반고,N,일반계,,후기,주간,19721229,19671028,37.5327356176544,127.11973953985
231,B10,서울특별시교육청,7010218,영훈고등학교,Younghoon High School,고등학교,서울특별시,강북구,서울특별시교육청,사립,1211,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),02-986-2500,http://www.younghoon.hs.kr,남여공학,02-983-0217,일반고,N,일반계,,후기,주간,19721229,19730327,37.6146818749027,127.02809331872
232,B10,서울특별시교육청,7011184,예림디자인고등학교,Yerim Design High School,고등학교,서울특별시,구로구,서울특별시교육청,사립,8248,서울특별시 구로구 오리로21길 2,(궁동/예림디자인고등학교),02-2617-2333,http://yerim.sen.hs.kr,여,02-2615-5415,특성화고,N,전문계,,전기,주간,19651205,20211205,37.5003550678039,126.827683012604
233,B10,서울특별시교육청,7010810,예일디자인고등학교,Yale Design High School,고등학교,서울특별시,은평구,서울특별시교육청,사립,3412,서울특별시 은평구 연서로 117,/ 예일디자인고등학교 (구산동),02-380-0855,http://yaledesign.sen.hs.kr,여,02-380-0880,특성화고,N,전문계,,전기,주간,19930926,19930926,37.6109458980893,126.914792838283
234,B10,서울특별시교육청,7010219,예일여자고등학교,Yale Girls’ High School,고등학교,서울특별시,은평구,서울특별시교육청,사립,3412,서울특별시 은평구 연서로 117,/ 예일여자고등학교 (구산동/수위실),02-380-0812,www.yale.hs.kr,여,02-380-0840,일반고,N,일반계,,후기,주간,19650926,19650926,37.6109458980893,126.914792838283
